time,size_sent,size_rcv 
0,13.48671875,1392.434375 
10,73.02265625,7974.2546875 
20,183.1453125,20892.8109375 
30,367.5671875,40968.47578125 
40,517.15,63799.3453125 
47,534.54375,73098.75390625 
